run,stage,model,direction,batch,q,steps,arm,cut,policy,sample,e2e_ms,prefill_ms,decode_mean_ms,first_errors,last_errors
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,R1,2,priority,1,394.1359362602234,104.83275604248047,96.24283949534099,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,R1,2,priority,2,395.21120834350586,105.26566696166992,96.10060834884644,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,R1,2,priority,3,393.00752115249634,104.80956935882568,95.87220080693562,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,1,window2,1,316.32227325439453,84.15321588516235,76.88037649790446,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,1,window2,2,316.1441316604614,84.14727401733398,76.81756480534871,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,1,window2,3,315.3640103340149,83.72879981994629,76.71488793690999,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,2,window2,1,388.36587715148926,108.19117164611816,93.02415386835735,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,2,window2,2,388.2914628982544,108.67086505889893,93.04228401184082,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,2,window2,3,387.61985635757446,108.3621335029602,92.513023853302,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,3,window2,1,571.675509929657,152.48979091644287,139.45790004730225,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,3,window2,2,572.7230429649353,152.3362340927124,139.45787318547568,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,3,window2,3,572.2437210083008,152.77570724487305,139.1916659673055,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,R1,2,window2,1,385.26970195770264,149.86659288406372,78.12449900309245,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,R1,2,window2,2,382.90499353408813,149.37363958358765,77.48438199361165,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,R1,2,window2,3,382.53129053115845,149.4732060432434,77.36076243718465,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,Cresident,2,priority,1,137.39130687713623,92.49004077911377,14.95284096399943,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,Cresident,2,priority,2,137.08059740066528,92.3805570602417,14.88639465967814,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,Cresident,2,priority,3,135.39585638046265,91.53041124343872,14.615511099497477,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,Rresident,2,priority,1,171.3547077178955,123.47109603881836,15.948101679484049,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,Rresident,2,priority,2,174.72614002227783,123.20083093643188,17.161452770233154,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,Rresident,2,priority,3,169.93044900894165,123.27266120910645,15.538733959197998,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,C0,2,window2,1,661.1442604064941,202.53808116912842,152.35343837738037,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,4,256,4,C0,2,window2,2,661.2311520576477,202.24523973464966,152.4980092048645,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
