sample,cuda_ms,wall_ms,kind,phase,group,layout,host,weight_bytes,pinned_source_live_bytes,q,past,batch,semantic
115,0.11683200299739838,0.12556416913866997,measured,compute,1,,,14175744,,1,256,1,decode_real_history
116,0.11686400324106216,0.12561213225126266,measured,compute,1,,,14175744,,1,256,1,decode_real_history
117,0.11612799763679504,0.12468406930565834,measured,compute,1,,,14175744,,1,256,1,decode_real_history
118,0.11356800049543381,0.12204283848404884,measured,compute,1,,,14175744,,1,256,1,decode_real_history
119,0.1162559986114502,0.125145073980093,measured,compute,1,,,14175744,,1,256,1,decode_real_history
120,0.1159679964184761,0.12458488345146179,measured,compute,1,,,14175744,,1,256,1,decode_real_history
121,0.11852800101041794,0.12753671035170555,measured,compute,1,,,14175744,,1,256,1,decode_real_history
122,0.11507199704647064,0.12366799637675285,measured,compute,1,,,14175744,,1,256,1,decode_real_history
123,0.12518399953842163,0.13448717072606087,measured,compute,1,,,14175744,,1,256,1,decode_real_history
124,0.11526399850845337,0.12415973469614983,measured,compute,1,,,14175744,,1,256,1,decode_real_history
125,0.11804799735546112,0.1265588216483593,measured,compute,1,,,14175744,,1,256,1,decode_real_history
126,0.11622399836778641,0.1250430941581726,measured,compute,1,,,14175744,,1,256,1,decode_real_history
127,0.11561600118875504,0.1243329606950283,measured,compute,1,,,14175744,,1,256,1,decode_real_history
128,0.1178240031003952,0.12653693556785583,measured,compute,1,,,14175744,,1,256,1,decode_real_history
129,0.11881600320339203,0.12955162674188614,measured,compute,1,,,14175744,,1,256,1,decode_real_history
130,0.11664000153541565,0.12554088607430458,measured,compute,1,,,14175744,,1,256,1,decode_real_history
131,0.11574400216341019,0.1242728903889656,measured,compute,1,,,14175744,,1,256,1,decode_real_history
132,0.11657600104808807,0.12549711391329765,measured,compute,1,,,14175744,,1,256,1,decode_real_history
133,0.11606399714946747,0.12460770085453987,measured,compute,1,,,14175744,,1,256,1,decode_real_history
134,0.11500799655914307,0.12350128963589668,measured,compute,1,,,14175744,,1,256,1,decode_real_history
135,0.11334399878978729,0.12217322364449501,measured,compute,1,,,14175744,,1,256,1,decode_real_history
136,0.1170559972524643,0.1256917603313923,measured,compute,1,,,14175744,,1,256,1,decode_real_history
137,0.11347199976444244,0.12204889208078384,measured,compute,1,,,14175744,,1,256,1,decode_real_history
138,0.11529599875211716,0.12413877993822098,measured,compute,1,,,14175744,,1,256,1,decode_real_history
139,0.11584000289440155,0.12447405606508255,measured,compute,1,,,14175744,,1,256,1,decode_real_history
140,0.11599999666213989,0.12450339272618294,measured,compute,1,,,14175744,,1,256,1,decode_real_history
141,0.11376000195741653,0.12236321344971657,measured,compute,1,,,14175744,,1,256,1,decode_real_history
142,0.11420799791812897,0.12274179607629776,measured,compute,1,,,14175744,,1,256,1,decode_real_history
143,0.11481600254774094,0.12358464300632477,measured,compute,1,,,14175744,,1,256,1,decode_real_history
144,0.11657600104808807,0.12537511065602303,measured,compute,1,,,14175744,,1,256,1,decode_real_history
145,0.11919999867677689,0.15119370073080063,measured,compute,1,,,14175744,,1,256,1,decode_real_history
146,0.11564800143241882,0.1244349405169487,measured,compute,1,,,14175744,,1,256,1,decode_real_history
147,0.11257600039243698,0.12119393795728683,measured,compute,1,,,14175744,,1,256,1,decode_real_history
148,0.11532799899578094,0.12387009337544441,measured,compute,1,,,14175744,,1,256,1,decode_real_history
149,0.11564800143241882,0.12420490384101868,measured,compute,1,,,14175744,,1,256,1,decode_real_history
150,0.11452800035476685,0.1235082745552063,measured,compute,1,,,14175744,,1,256,1,decode_real_history
151,0.11327999830245972,0.12199021875858307,measured,compute,1,,,14175744,,1,256,1,decode_real_history
152,0.1165120005607605,0.12536998838186264,measured,compute,1,,,14175744,,1,256,1,decode_real_history
153,0.11513599753379822,0.12357300147414207,measured,compute,1,,,14175744,,1,256,1,decode_real_history
154,0.11606399714946747,0.12485869228839874,measured,compute,1,,,14175744,,1,256,1,decode_real_history
155,0.11500799655914307,0.12348592281341553,measured,compute,1,,,14175744,,1,256,1,decode_real_history
156,0.11660800129175186,0.12554926797747612,measured,compute,1,,,14175744,,1,256,1,decode_real_history
157,0.11587200313806534,0.12454017996788025,measured,compute,1,,,14175744,,1,256,1,decode_real_history
158,0.11580800265073776,0.1244586892426014,measured,compute,1,,,14175744,,1,256,1,decode_real_history
159,0.11574400216341019,0.12453785166144371,measured,compute,1,,,14175744,,1,256,1,decode_real_history
160,0.11612799763679504,0.12482376769185066,measured,compute,1,,,14175744,,1,256,1,decode_real_history
161,0.11648000031709671,0.1251930370926857,measured,compute,1,,,14175744,,1,256,1,decode_real_history
162,0.11430399864912033,0.12292806059122086,measured,compute,1,,,14175744,,1,256,1,decode_real_history
163,0.11420799791812897,0.12301187962293625,measured,compute,1,,,14175744,,1,256,1,decode_real_history
164,0.11686400324106216,0.1255539245903492,measured,compute,1,,,14175744,,1,256,1,decode_real_history
165,0.11577600240707397,0.12449128553271294,measured,compute,1,,,14175744,,1,256,1,decode_real_history
166,0.11692799627780914,0.12566614896059036,measured,compute,1,,,14175744,,1,256,1,decode_real_history
167,0.11801599711179733,0.1268060877919197,measured,compute,1,,,14175744,,1,256,1,decode_real_history
168,0.11664000153541565,0.12520886957645416,measured,compute,1,,,14175744,,1,256,1,decode_real_history
169,0.11631999909877777,0.12494716793298721,measured,compute,1,,,14175744,,1,256,1,decode_real_history
170,0.11446399986743927,0.12292806059122086,measured,compute,1,,,14175744,,1,256,1,decode_real_history
171,0.11568000167608261,0.12423796579241753,measured,compute,1,,,14175744,,1,256,1,decode_real_history
172,0.11603199690580368,0.12458395212888718,measured,compute,1,,,14175744,,1,256,1,decode_real_history
173,0.11484800279140472,0.12326333671808243,measured,compute,1,,,14175744,,1,256,1,decode_real_history
174,0.11532799899578094,0.12402888387441635,measured,compute,1,,,14175744,,1,256,1,decode_real_history
175,0.11568000167608261,0.12442236766219139,measured,compute,1,,,14175744,,1,256,1,decode_real_history
176,0.12009599804878235,0.12862635776400566,measured,compute,1,,,14175744,,1,256,1,decode_real_history
177,0.11654400080442429,0.12542586773633957,measured,compute,1,,,14175744,,1,256,1,decode_real_history
178,0.11433599889278412,0.12289220467209816,measured,compute,1,,,14175744,,1,256,1,decode_real_history
179,0.11561600118875504,0.12422818690538406,measured,compute,1,,,14175744,,1,256,1,decode_real_history
180,0.11772800236940384,0.12655090540647507,measured,compute,1,,,14175744,,1,256,1,decode_real_history
181,0.1159679964184761,0.12463890016078949,measured,compute,1,,,14175744,,1,256,1,decode_real_history
182,0.11689600348472595,0.12561865150928497,measured,compute,1,,,14175744,,1,256,1,decode_real_history
183,0.11711999773979187,0.1269378699362278,measured,compute,1,,,14175744,,1,256,1,decode_real_history
184,0.11846400052309036,0.1274379901587963,measured,compute,1,,,14175744,,1,256,1,decode_real_history
185,0.1159679964184761,0.12452295050024986,measured,compute,1,,,14175744,,1,256,1,decode_real_history
186,0.11686400324106216,0.12556230649352074,measured,compute,1,,,14175744,,1,256,1,decode_real_history
187,0.11711999773979187,0.12575509026646614,measured,compute,1,,,14175744,,1,256,1,decode_real_history
188,0.12943999469280243,0.13848813250660896,measured,compute,1,,,14175744,,1,256,1,decode_real_history
189,0.11785600334405899,0.12664496898651123,measured,compute,1,,,14175744,,1,256,1,decode_real_history
190,0.11711999773979187,0.1257411204278469,measured,compute,1,,,14175744,,1,256,1,decode_real_history
191,0.14416000247001648,0.15326961874961853,measured,compute,1,,,14175744,,1,256,1,decode_real_history
192,0.1196800023317337,0.12854672968387604,measured,compute,1,,,14175744,,1,256,1,decode_real_history
193,0.11657600104808807,0.1254100352525711,measured,compute,1,,,14175744,,1,256,1,decode_real_history
194,0.11654400080442429,0.12535881251096725,measured,compute,1,,,14175744,,1,256,1,decode_real_history
195,0.11456000059843063,0.12314878404140472,measured,compute,1,,,14175744,,1,256,1,decode_real_history
196,0.11628799885511398,0.12492621317505836,measured,compute,1,,,14175744,,1,256,1,decode_real_history
197,0.11699199676513672,0.12548593804240227,measured,compute,1,,,14175744,,1,256,1,decode_real_history
198,0.11407999694347382,0.12289220467209816,measured,compute,1,,,14175744,,1,256,1,decode_real_history
199,0.11964800208806992,0.128244049847126,measured,compute,1,,,14175744,,1,256,1,decode_real_history
200,0.11475200206041336,0.12320000678300858,measured,compute,1,,,14175744,,1,256,1,decode_real_history
201,0.11750400066375732,0.12669293209910393,measured,compute,1,,,14175744,,1,256,1,decode_real_history
202,0.11609599739313126,0.12460257858037949,measured,compute,1,,,14175744,,1,256,1,decode_real_history
203,0.1159679964184761,0.12440793216228485,measured,compute,1,,,14175744,,1,256,1,decode_real_history
204,0.11587200313806534,0.12455275282263756,measured,compute,1,,,14175744,,1,256,1,decode_real_history
205,0.11555200070142746,0.12423703446984291,measured,compute,1,,,14175744,,1,256,1,decode_real_history
206,0.11667200177907944,0.12546731159090996,measured,compute,1,,,14175744,,1,256,1,decode_real_history
207,0.11878400295972824,0.127473846077919,measured,compute,1,,,14175744,,1,256,1,decode_real_history
208,0.11456000059843063,0.12325495481491089,measured,compute,1,,,14175744,,1,256,1,decode_real_history
209,0.11535999923944473,0.12389011681079865,measured,compute,1,,,14175744,,1,256,1,decode_real_history
210,0.11654400080442429,0.12545613572001457,measured,compute,1,,,14175744,,1,256,1,decode_real_history
211,0.11443199962377548,0.12323819100856781,measured,compute,1,,,14175744,,1,256,1,decode_real_history
212,0.11513599753379822,0.12419326230883598,measured,compute,1,,,14175744,,1,256,1,decode_real_history
213,0.11481600254774094,0.12381793931126595,measured,compute,1,,,14175744,,1,256,1,decode_real_history
214,0.11615999788045883,0.1270771026611328,measured,compute,1,,,14175744,,1,256,1,decode_real_history
215,0.11865600198507309,0.12757815420627594,measured,compute,1,,,14175744,,1,256,1,decode_real_history
216,0.11526399850845337,0.12384401634335518,measured,compute,1,,,14175744,,1,256,1,decode_real_history
217,0.1143999993801117,0.12292992323637009,measured,compute,1,,,14175744,,1,256,1,decode_real_history
218,0.11689600348472595,0.12484705075621605,measured,compute,1,,,14175744,,1,256,1,decode_real_history
219,0.11584000289440155,0.12457882985472679,measured,compute,1,,,14175744,,1,256,1,decode_real_history
220,0.11606399714946747,0.1246090978384018,measured,compute,1,,,14175744,,1,256,1,decode_real_history
221,0.11452800035476685,0.123532023280859,measured,compute,1,,,14175744,,1,256,1,decode_real_history
222,0.1162559986114502,0.1247059553861618,measured,compute,1,,,14175744,,1,256,1,decode_real_history
223,0.11945600062608719,0.15192478895187378,measured,compute,1,,,14175744,,1,256,1,decode_real_history
224,0.11615999788045883,0.12455694377422333,measured,compute,1,,,14175744,,1,256,1,decode_real_history
225,0.11612799763679504,0.12454204261302948,measured,compute,1,,,14175744,,1,256,1,decode_real_history
226,0.1143999993801117,0.12289686128497124,measured,compute,1,,,14175744,,1,256,1,decode_real_history
227,0.11407999694347382,0.12251082807779312,measured,compute,1,,,14175744,,1,256,1,decode_real_history
228,0.11622399836778641,0.1250063069164753,measured,compute,1,,,14175744,,1,256,1,decode_real_history
229,0.11692799627780914,0.12556277215480804,measured,compute,1,,,14175744,,1,256,1,decode_real_history
230,0.11814399808645248,0.12658396735787392,measured,compute,1,,,14175744,,1,256,1,decode_real_history
231,0.1178240031003952,0.12659607455134392,measured,compute,1,,,14175744,,1,256,1,decode_real_history
232,0.11695999652147293,0.12564100325107574,measured,compute,1,,,14175744,,1,256,1,decode_real_history
233,0.11526399850845337,0.12393807992339134,measured,compute,1,,,14175744,,1,256,1,decode_real_history
0,2.7129600048065186,2.7376944199204445,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
1,2.6451520919799805,2.655763179063797,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
2,2.6111679077148438,2.620287239551544,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
3,2.7101120948791504,2.7196211740374565,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
4,2.6903998851776123,2.6992461644113064,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
5,2.6783359050750732,2.688632346689701,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
6,2.655967950820923,2.6655211113393307,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
7,2.7168960571289062,2.7258722111582756,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
8,2.6239359378814697,2.632647752761841,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
9,2.682431936264038,2.691354136914015,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
10,2.6141440868377686,2.6233717799186707,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
11,2.7149760723114014,2.723872195929289,measured,h2d,2,actual_tensors,pageable,28351488,28351488,,,,
0,2.2368640899658203,2.253181766718626,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
1,2.232383966445923,2.2406536154448986,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
2,2.229055881500244,2.236562315374613,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
3,2.2287681102752686,2.2365329787135124,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
4,2.2323200702667236,2.24010506644845,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
5,2.2288320064544678,2.2371537052094936,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
6,2.2346560955047607,2.2421302273869514,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
7,2.249567985534668,2.2571152076125145,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
8,2.234816074371338,2.242380753159523,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
9,2.241472005844116,2.249293029308319,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
10,2.2325119972229004,2.239872235804796,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
11,2.229311943054199,2.2367406636476517,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
12,2.231839895248413,2.239433117210865,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
13,2.2291200160980225,2.2368119098246098,measured,h2d,2,actual_tensors,pinned,28351488,28351488,,,,
0,2.3972480297088623,2.4198759347200394,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
1,2.367487907409668,2.3792977444827557,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
2,2.3530240058898926,2.3621460422873497,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
3,2.392832040786743,2.4018902331590652,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
4,2.3507840633392334,2.360008656978607,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
5,2.376192092895508,2.3851259611546993,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
6,2.369215965270996,2.377948723733425,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
7,2.3762879371643066,2.384915016591549,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
8,2.3838720321655273,2.393285743892193,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
9,2.3728320598602295,2.382214181125164,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
10,2.3969600200653076,2.4060248397290707,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
11,2.3901760578155518,2.3989579640328884,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
12,2.372607946395874,2.381074707955122,measured,h2d,2,contiguous_slab,pageable,28351488,28351488,,,,
0,2.1943039894104004,2.2168513387441635,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
1,2.18940806388855,2.198424655944109,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
2,2.1877119541168213,2.195748034864664,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
3,2.189120054244995,2.19674501568079,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
4,2.1875839233398438,2.196109853684902,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
5,2.189663887023926,2.199291717261076,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
6,2.18937611579895,2.19743512570858,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
7,2.186367988586426,2.193863969296217,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
8,2.189023971557617,2.196445595473051,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
9,2.187903881072998,2.195692155510187,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
10,2.1901440620422363,2.197815105319023,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
11,2.1892480850219727,2.19649076461792,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
12,2.188352108001709,2.1956288255751133,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
13,2.1879680156707764,2.1959212608635426,measured,h2d,2,contiguous_slab,pinned,28351488,56702976,,,,
0,0.25804799795150757,0.27801329270005226,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
1,0.2516160011291504,0.26181386783719063,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
2,0.24156799912452698,0.250818207859993,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
3,0.24038399755954742,0.2499353140592575,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
4,0.24025599658489227,0.2492917701601982,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
5,0.24668799340724945,0.25635212659835815,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
6,0.24531200528144836,0.25448575615882874,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
7,0.23785600066184998,0.247166957706213,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
8,0.23683199286460876,0.24549709632992744,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
9,0.24111999571323395,0.25014765560626984,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
10,0.23792000114917755,0.2472158521413803,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
11,0.2372480034828186,0.24632224813103676,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
12,0.23772799968719482,0.24655228480696678,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
13,0.25433599948883057,0.2633780241012573,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
14,0.24089600145816803,0.24952087551355362,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
15,0.2369920015335083,0.24575786665081978,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
16,0.23744000494480133,0.24623796343803406,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
17,0.23951999843120575,0.24865474551916122,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
18,0.23503999412059784,0.24369079619646072,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
19,0.23577600717544556,0.24460209533572197,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
20,0.23199999332427979,0.24094199761748314,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
21,0.2542720139026642,0.263093039393425,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
22,0.23520000278949738,0.24435296654701233,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
23,0.23350399732589722,0.24252710863947868,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
24,0.23609599471092224,0.2452060580253601,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
25,0.23817600309848785,0.24705193936824799,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
26,0.23680000007152557,0.245590228587389,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
27,0.2351360023021698,0.24423236027359962,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
28,0.23430399596691132,0.24318834766745567,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
29,0.2545599937438965,0.2636951394379139,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
30,0.23478400707244873,0.24371081963181496,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
31,0.23574399948120117,0.2450738102197647,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
32,0.2348479926586151,0.24386635050177574,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
33,0.23715199530124664,0.24630920961499214,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
34,0.26015999913215637,0.2696951851248741,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
35,0.23817600309848785,0.24719815701246262,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
36,0.23443199694156647,0.24343328550457954,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
37,0.26473599672317505,0.27393409982323647,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
38,0.23923200368881226,0.24817883968353271,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
39,0.2356799989938736,0.24471385404467583,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
40,0.23788799345493317,0.2467879094183445,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
41,0.24025599658489227,0.24919584393501282,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
42,0.23520000278949738,0.24410290643572807,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
43,0.23680000007152557,0.24557998403906822,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
44,0.23468799889087677,0.24337274953722954,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
45,0.24057599902153015,0.2496880479156971,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
46,0.23523199558258057,0.24398881942033768,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
47,0.235167995095253,0.2438281662762165,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
48,0.23555199801921844,0.2445559948682785,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
49,0.23932799696922302,0.2482561394572258,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
50,0.23676800727844238,0.24569686502218246,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
51,0.23369599878787994,0.2426370047032833,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
52,0.23583999276161194,0.244941096752882,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
53,0.2643199861049652,0.2731350250542164,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
54,0.24025599658489227,0.24951621890068054,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
55,0.234047994017601,0.2430756576359272,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
56,0.23763200640678406,0.24662865325808525,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
57,0.2370239943265915,0.2462049014866352,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
58,0.23375999927520752,0.2428591251373291,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
59,0.23651200532913208,0.2455189824104309,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
60,0.23664000630378723,0.24567311629652977,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
61,0.23919999599456787,0.2480391412973404,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
62,0.2364480048418045,0.24530477821826935,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
63,0.234592005610466,0.243328046053648,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
64,0.23548799753189087,0.24430779740214348,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
65,0.2377600073814392,0.24676090106368065,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
66,0.23600000143051147,0.2448633313179016,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
67,0.23555199801921844,0.24455226957798004,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
68,0.23580799996852875,0.24486985057592392,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
69,0.2375359982252121,0.24706078693270683,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
70,0.234047994017601,0.24280603975057602,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
71,0.23337599635124207,0.24223001673817635,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
72,0.23552000522613525,0.24448800832033157,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
73,0.23520000278949738,0.2442793920636177,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
74,0.2465279996395111,0.25572022423148155,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
75,0.23689599335193634,0.24562375620007515,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
76,0.236735999584198,0.24581700563430786,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
77,0.2637439966201782,0.27316296473145485,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
78,0.2378239929676056,0.24659233167767525,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
79,0.2356480062007904,0.24463655427098274,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
80,0.2369920015335083,0.24572573602199554,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
81,0.23680000007152557,0.24593062698841095,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
82,0.23510399460792542,0.24404004216194153,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
83,0.23286400735378265,0.24209311231970787,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
84,0.23347200453281403,0.24227285757660866,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
85,0.23721599578857422,0.24597719311714172,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
86,0.2361920028924942,0.24508638307452202,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
87,0.23350399732589722,0.24233292788267136,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
88,0.23414400219917297,0.24324189871549606,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
89,0.23756800591945648,0.24637999013066292,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
90,0.2343679964542389,0.24325773119926453,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
91,0.23600000143051147,0.24478090927004814,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
92,0.234047994017601,0.24292292073369026,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
93,0.2624959945678711,0.2715671434998512,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
94,0.24134400486946106,0.2502109855413437,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
95,0.23641599714756012,0.24525215849280357,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
96,0.23615999519824982,0.24496717378497124,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
97,0.2369920015335083,0.24613412097096443,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
98,0.23628799617290497,0.2453131601214409,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
99,0.23632000386714935,0.2452409826219082,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
100,0.2367040067911148,0.24570105597376823,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
101,0.23638400435447693,0.2456139773130417,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
102,0.23500800132751465,0.24416809901595116,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
103,0.2343679964542389,0.2432200126349926,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
104,0.2335679978132248,0.24255504831671715,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
105,0.23740799725055695,0.24638697504997253,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
106,0.23398399353027344,0.24301232770085335,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
107,0.2354239970445633,0.24438509717583656,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
