run,stage,model,direction,batch,q,steps,arm,cut,policy,sample,e2e_ms,prefill_ms,decode_mean_ms,first_errors,last_errors
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,C1,2,window2,2,59.77440118789673,14.43342399597168,6.378016131264823,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,C1,2,window2,3,58.514060974121094,10.793842315673828,6.78294917515346,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,C1,3,window2,1,87.67630815505981,15.022181034088135,10.310407842908587,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,C1,3,window2,2,87.26829671859741,15.096176147460938,10.24461283002581,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,C1,3,window2,3,88.94219493865967,18.12108087539673,10.046220575060163,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,R1,2,window2,1,76.95769929885864,11.874774932861328,9.257106236049108,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,R1,2,window2,2,71.49876737594604,15.940876960754395,7.879779951913016,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,32,8,R1,2,window2,3,76.90014696121216,16.80495023727417,8.551223959241595,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,Cresident,2,priority,1,11.606901168823242,3.82603120803833,2.5914182662963867,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,Cresident,2,priority,2,12.09036111831665,3.94679594039917,2.7123754819234214,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
