direction,q,side,policy,phase,n,activation_p50_ms,activation_p95_ms,sender_finite_work_complete_ms,sender_post_activation_weight_wait_ms,sender_weight_work_ms,sender_subsequent_compute_cuda_ms,sender_local_activation_arrival_ms,sender_activation_event_prepare_ms,sender_activation_copy_call_ms,sender_activation_post_call_submit_ms,sender_activation_completion_wait_ms,sender_activation_cuda_ms,sender_weight_bytes,sender_weight_GBps,receiver_finite_work_complete_ms,receiver_post_activation_weight_wait_ms,receiver_weight_work_ms,receiver_subsequent_compute_cuda_ms,receiver_local_activation_arrival_ms,receiver_activation_event_prepare_ms,receiver_activation_copy_call_ms,receiver_activation_post_call_submit_ms,receiver_activation_completion_wait_ms,receiver_activation_cuda_ms,receiver_weight_bytes,receiver_weight_GBps,activation_ratio_vs_bulk,sender_finite_work_ratio_vs_bulk,sender_weight_bandwidth_ratio_vs_bulk,receiver_finite_work_ratio_vs_bulk,receiver_weight_bandwidth_ratio_vs_bulk
A-B,1,both,bulk,delay2,10,6.434617280960083,6.510409140586853,16.897589445114136,7.197571039199829,15.817877054214478,0.6811360120773315,2.558190107345581,0.05818605422973633,0.01782083511352539,0.016642093658447266,0.023702383041381836,0.03177599981427193,201433088,12.734521700826232,9.18173348903656,0.12017595767974854,8.449471950531006,0.4103360027074814,2.660836935043335,0.03926408290863037,0.012197494506835938,0.006769061088562012,5.868950963020325,0.0014880000380799174,201433088,23.8397250592961,1.0,1.0,1.0,1.0,1.0
A-B,1,both,bulk,jitter,10,4.1763763427734375,6.722280788421631,16.72264862060547,7.116944789886475,15.800773859024048,0.6061759889125824,4.79912805557251,0.04320716857910156,0.012003898620605469,0.015680551528930664,0.023535728454589844,0.02451199945062399,201433088,12.748305334058495,9.162210464477539,0.12130045890808105,8.451213002204895,0.40350399911403656,4.899662137031555,0.039223432540893555,0.012372851371765137,0.006784200668334961,3.6353389024734497,0.0014880000380799174,201433088,23.83481434004038,1.0,1.0,1.0,1.0,1.0
A-B,1,both,chunk,zero,10,0.6490075588226318,0.8053054571151731,17.346370935440063,15.929378271102905,16.720925331115723,0.4036320000886917,0.355954647064209,0.037888526916503906,0.011987686157226562,0.0069272518157958984,0.028334856033325195,0.020527999848127365,201433088,12.046768181521275,10.060007810592651,8.891581296920776,9.370312452316284,0.4169119894504547,0.44584739208221436,0.03888988494873047,0.012260913848876953,0.006909012794494629,0.13899898529052734,0.0014720000326633453,201433088,21.49697556395695,0.07578472625962822,1.0447386391958833,0.9444325525575091,1.0933238079636975,0.9026778319927518
A-B,1,both,chunk,delay2,10,0.8120532035827637,0.8836422204971313,17.775139093399048,13.765249967575073,16.73409080505371,0.6225280165672302,2.520597219467163,0.049707651138305664,0.013065338134765625,0.01639080047607422,0.023809194564819336,0.026176000013947487,201433088,12.037289171782874,10.141542553901672,6.664664626121521,9.409621596336365,0.4357759952545166,2.5833994150161743,0.051599979400634766,0.01275944709777832,0.00689387321472168,0.25668251514434814,0.0016319999704137444,201433088,21.407165234033194,0.12620069976587645,1.0519334222869672,0.9452486284586471,1.1045346247537213,0.8979619177984458
A-B,1,both,chunk,jitter,10,0.7666125297546387,0.9635770320892332,17.536782264709473,10.127224922180176,16.77750301361084,0.41574400663375854,6.112344026565552,0.04154467582702637,0.012374162673950195,0.011872529983520508,0.028235197067260742,0.02171199955046177,201433088,12.006142591991772,10.007943511009216,3.010063648223877,9.348518013954163,0.4108799993991852,6.2226725816726685,0.0491175651550293,0.012215018272399902,0.007025480270385742,0.22480297088623047,0.0016159999649971724,201433088,21.547061893449914,0.1835592549223063,1.0486844914687041,0.9417834196295916,1.0923066600369677,0.9040163512938616
A-B,1,both,window2,zero,10,0.7919290065765381,0.9643666744232177,17.075446605682373,15.295640468597412,16.268764972686768,0.42561599612236023,0.45389461517333984,0.03728461265563965,0.01146697998046875,0.006784915924072266,0.028954744338989258,0.020400000736117363,201433088,12.381584782340376,9.556929469108582,8.072760343551636,8.858396410942078,0.4265599995851517,0.6000665426254272,0.04024803638458252,0.01306450366973877,0.007078409194946289,0.16623401641845703,0.02012799959629774,201433088,22.73923156643079,0.0924736887338228,1.0284213866333993,0.9706812270721606,1.0386491458390543,0.9548413073503363
A-B,1,both,window2,delay2,10,1.0300116539001465,1.0839802980422975,17.21080780029297,13.035777807235718,16.270307540893555,0.5517120063304901,2.5486042499542236,0.04957914352416992,0.013051748275756836,0.016162395477294922,0.023568391799926758,0.02659199945628643,201433088,12.380413358739203,9.54172945022583,5.898013591766357,8.895358920097351,0.4368959963321686,2.6256470680236816,0.040300607681274414,0.012777924537658691,0.007094621658325195,0.44770896434783936,0.0015040000434964895,201433088,22.644810961175914,0.16007349138664898,1.0185362744311082,0.9721930394869833,1.0392078425734228,0.9498771862868343
A-B,1,both,window2,jitter,10,0.8399465084075928,1.5267500877380369,17.232522010803223,12.29695200920105,16.230324506759644,0.6036159992218018,3.055263042449951,0.04985237121582031,0.013006925582885742,0.016489267349243164,0.023513317108154297,0.026624000631272793,201433088,12.41093418159352,9.66999900341034,5.206373572349548,8.892326951026917,0.5416000038385391,3.156533718109131,0.045250535011291504,0.013660073280334473,0.016615867614746094,0.294919490814209,0.016863999364431947,201433088,22.653322663053466,0.20111849111993657,1.0304899900587214,0.9735359999918067,1.0554220557256928,0.9504300029305404
A-B,1,both,priority,zero,10,0.5614604949951172,0.722871398925781,17.860515117645264,16.35760521888733,17.089231491088867,0.41651199758052826,0.3879098892211914,0.03778338432312012,0.01158285140991211,0.006649017333984375,0.029015064239501953,0.02051199972629547,201433088,11.787834240656426,10.172852039337158,9.071417450904846,9.51628315448761,0.4153439998626709,0.5045089721679688,0.03779494762420654,0.012812972068786621,0.0071260929107666016,0.01102447509765625,0.028095999732613564,201433088,21.16735445943138,0.06556184029041316,1.0757045568086623,0.9241328639580493,1.105587742962611,0.8888367377826865
A-B,1,both,priority,delay2,10,0.6049327850341797,0.8159632205963134,17.386675357818604,13.890580415725708,16.731549978256226,0.40836799144744873,2.4518020153045654,0.03979301452636719,0.012174129486083984,0.00707554817199707,0.02792191505432129,0.020447999238967896,201433088,12.039118163555397,10.161983847618103,7.037214159965515,9.496611595153809,0.4100800007581711,2.5512653589248657,0.038174986839294434,0.012090086936950684,0.006772398948669434,0.0025794506072998047,0.020320000126957893,201433088,21.211048389052877,0.0940122401411759,1.028944123319666,0.9453922531518623,1.1067609248027086,0.8897354451989289
A-B,1,both,priority,jitter,10,0.6902616024017334,0.8872179746627806,17.76905870437622,10.953478813171387,16.793571949005127,0.5205280035734177,5.501006364822388,0.03911232948303223,0.01183772087097168,0.007107973098754883,0.025832414627075195,0.020480000413954258,201433088,11.994672596488755,10.157545566558838,3.8452837467193604,9.492591977119446,0.4100479930639267,5.628728985786438,0.03786146640777588,0.012308359146118164,0.0067185163497924805,0.1442781686782837,0.0015999999595806003,201433088,21.220101051711747,0.16527763442490584,1.0625744227192202,0.9408836925519561,1.1086348219068176,0.8902985670026325
A-B,128,none,bulk,zero,10,2.05401873588562,2.124941182136536,2.646514415740967,0.00012922286987304688,0.0,0.44577600061893463,0.13467097282409668,0.022104740142822266,0.00777435302734375,0.006738901138305664,0.03185391426086426,0.04280000180006027,0,,2.551692843437195,0.00014901161193847656,0.0,0.4443199932575226,1.9771859645843506,0.019829511642456055,0.007120490074157715,0.006051898002624512,0.017172574996948242,0.02777600008994341,0,,1.0,1.0,,1.0,
A-B,128,sender,bulk,zero,10,2.5806572437286377,2.651037311553955,16.914238691329956,12.78568696975708,15.851062774658203,0.7088959813117981,0.7316598892211914,0.04956316947937012,0.01606130599975586,0.011854410171508789,0.06332755088806152,0.056304000318050385,201433088,12.707861506273364,4.1669498682022095,0.000830531120300293,0.0,1.2791360020637512,2.3920093774795532,0.18441927433013916,0.06292450428009033,0.03335726261138916,0.012293577194213867,0.09161600098013878,0,,1.0,1.0,1.0,1.0,
A-B,128,sender,bulk,delay2,10,2.5879266262054443,2.766037082672119,16.83428168296814,10.601638078689575,15.821450471878052,0.6744799911975861,2.818647861480713,0.05788278579711914,0.01764678955078125,0.01656317710876465,0.0505681037902832,0.05753600038588047,201433088,12.731644960356482,6.16860294342041,0.0008490085601806641,0.0,1.2580159902572632,4.467170357704163,0.1899045705795288,0.06362688541412354,0.03368020057678223,0.012685179710388184,0.0928959995508194,0,,1.0,1.0,1.0,1.0,
A-B,128,sender,bulk,jitter,10,2.5274055004119873,2.9223547220230097,16.540985107421875,9.696434497833252,15.797625303268433,0.5107519924640656,3.733684778213501,0.040186166763305664,0.011894941329956055,0.0070192813873291016,0.06329989433288574,0.0554720014333725,201433088,12.750846059155325,7.086020350456238,0.000792384147644043,0.0,1.1843039989471436,5.299707889556885,0.19561541080474854,0.06026160717010498,0.033785343170166016,0.012628436088562012,0.08846400305628777,0,,1.0,1.0,1.0,1.0,
A-B,128,sender,chunk,zero,10,2.5113580226898193,2.5441039323806764,17.540456295013428,13.771002292633057,16.775060415267944,0.5182400047779083,0.7219619750976562,0.037729740142822266,0.011764049530029297,0.006666421890258789,0.0640101432800293,0.05516799911856651,201433088,12.007900510790986,3.953606963157654,0.0007804632186889648,0.0,1.2235360145568848,2.272881507873535,0.18786144256591797,0.0615614652633667,0.03311431407928467,0.012008190155029297,0.09011200070381165,0,,0.9731466775732325,1.037023103144717,0.9449190569839909,0.94880118268939,
A-B,128,sender,chunk,delay2,10,2.5447120666503906,2.578089475631714,17.84110736846924,11.796140193939209,16.82497549057007,0.7528960108757019,2.7971205711364746,0.057930707931518555,0.01769542694091797,0.016469478607177734,0.050168514251708984,0.0570559985935688,201433088,11.97228200904587,6.075143098831177,0.0008456707000732422,0.0,1.245519995689392,4.394783973693848,0.18987655639648438,0.0625753402709961,0.03316497802734375,0.012699604034423828,0.0907519981265068,0,,0.9833014741927142,1.0598080574189122,0.9403562576811481,0.9848491067675348,
A-B,128,sender,chunk,jitter,10,2.515892505645752,2.5554667949676513,17.523287534713745,8.906007528305054,16.741734981536865,0.5295040011405945,5.76738429069519,0.039818763732910156,0.012432098388671875,0.007292747497558594,0.06224203109741211,0.054655998945236206,201433088,12.03179742141921,8.94784951210022,0.0008019208908081055,0.0,1.230127990245819,7.326490879058838,0.18353593349456787,0.06721997261047363,0.03263998031616211,0.0120849609375,0.0958079993724823,0,,0.9954447377896587,1.059385968907687,0.9436077704647822,1.262746798564318,
A-B,128,sender,window2,zero,10,2.4754555225372314,2.6416135787963864,17.478007793426514,13.486777782440186,16.367198705673218,0.759119987487793,0.6974449157714844,0.03720808029174805,0.011295080184936523,0.006737232208251953,0.06484603881835938,0.055376000702381134,201433088,12.30713459004964,3.905836582183838,0.0008149147033691406,0.0,1.2263039946556091,2.2420599460601807,0.1888035535812378,0.06365251541137695,0.033551931381225586,0.011701703071594238,0.09193599969148636,0,,0.9592345239000408,1.033331036198841,0.9684662194322861,0.9373370704526794,
A-B,128,sender,window2,delay2,10,2.5134623050689697,2.5615209579467773,17.3112952709198,11.261685132980347,16.31441020965576,0.5970079898834229,2.786987781524658,0.057698726654052734,0.017653703689575195,0.01620030403137207,0.04971599578857422,0.05617600120604038,201433088,12.34700405148968,6.025988936424255,0.0007706880569458008,0.0,1.244159996509552,4.3568174839019775,0.18583250045776367,0.06404852867126465,0.033696651458740234,0.01231086254119873,0.09275199845433235,0,,0.9712262626063483,1.028335844494884,0.9697885929065342,0.9768806635304238,
A-B,128,sender,window2,jitter,10,2.5277814865112305,2.6151071310043332,17.15338683128357,9.026758909225464,16.21997094154358,0.5676639974117279,4.978883981704712,0.041338443756103516,0.01236104965209961,0.01089620590209961,0.05671954154968262,0.05551999993622303,201433088,12.418835571194514,8.292789578437805,0.0008673667907714844,0.0,1.2784160375595093,6.562646985054016,0.19283044338226318,0.06270802021026611,0.03301990032196045,0.012028336524963379,0.0899519994854927,0,,1.00014876366265,1.037023292136749,0.9739616895678525,1.170302817138236,
