run,direction,case,model,batch,q,hidden,mode,bytes,dtype,sample,phase,e2e_ack_ms,d2h_cuda_ms,d2h_host_ms,h2d_cuda_ms,h2d_host_ms,network_host_ack_residual_ms,receiver_receive_host_ms,correct,sender_origin,receiver_origin,sender_completion_relative_ms,receiver_staging_start_relative_ms,receiver_completion_relative_ms
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,10,opt-1.3b,1,128,2048,gpu_h2d,524288,float16,19,steady,4.317322731018066,0.1528960019350052,0.21697092056274414,0.02191999927163124,2.0758299827575684,2.024521827697754,2.2578301429748535,True,local before background launch and D2H,local after ready ACK,4.317322731018066,2.28411602973938,4.3692591190338135
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,10,opt-1.3b,1,128,2048,gpu_h2d,524288,float16,20,steady,4.331790924072266,0.1590079963207245,0.2280712127685547,0.02191999927163124,2.076711893081665,2.027007818222046,2.253662109375,True,local before background launch and D2H,local after ready ACK,4.331790924072266,2.316685199737549,4.402848243713379
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,10,opt-1.3b,1,128,2048,gpu_h2d,524288,float16,21,steady,4.319497108459473,0.046751998364925385,0.1645488739013672,0.02195199951529503,2.132432222366333,2.0225160121917725,2.200695037841797,True,local before background launch and D2H,local after ready ACK,4.319497108459473,2.2266430854797363,4.368432998657227
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,10,opt-1.3b,1,128,2048,gpu_h2d,524288,float16,22,steady,4.325459957122803,0.14819200336933136,0.1919102668762207,0.021888000890612602,2.0938961505889893,2.0396535396575928,2.2475039958953857,True,local before background launch and D2H,local after ready ACK,4.325459957122803,2.278254985809326,4.377875089645386
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,10,opt-1.3b,1,128,2048,gpu_h2d,524288,float16,23,steady,4.299215793609619,0.046560000628232956,0.15307378768920898,0.021856000646948814,2.1216800212860107,2.0244619846343994,2.2041330337524414,True,local before background launch and D2H,local after ready ACK,4.299215793609619,2.232417106628418,4.36351203918457
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,0,first_transfer,2.285719394683838,0.04809600114822388,0.17778587341308594,0.03388800099492073,0.06107616424560547,2.0468573570251465,2.280534029006958,True,local before background launch and D2H,local after ready ACK,2.285719394683838,2.3026862144470215,2.3687472343444824
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,1,warmup,2.223965644836426,0.04585599899291992,0.16602277755737305,0.027103999629616737,0.05061984062194824,2.0073230266571045,2.144379138946533,True,local before background launch and D2H,local after ready ACK,2.223965644836426,2.1609232425689697,2.2159931659698486
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,2,warmup,2.143336772918701,0.05427199974656105,0.10402154922485352,0.026784000918269157,0.06492400169372559,1.974391222000122,2.035050868988037,True,local before background launch and D2H,local after ready ACK,2.143336772918701,2.050443172454834,2.1205530166625977
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,3,warmup,2.0670862197875977,0.041728001087903976,0.0958709716796875,0.024159999564290047,0.04838275909423828,1.9228324890136719,1.987699031829834,True,local before background launch and D2H,local after ready ACK,2.0670862197875977,2.0035526752471924,2.056177854537964
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,4,steady,2.0682601928710938,0.04070400074124336,0.09039688110351562,0.025760000571608543,0.049247026443481445,1.9286162853240967,1.9899420738220215,True,local before background launch and D2H,local after ready ACK,2.0682601928710938,2.005124807357788,2.058357000350952
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,5,steady,2.058501720428467,0.040352001786231995,0.08560419082641602,0.028863999992609024,0.05015921592712402,1.9227383136749268,1.9758780002593994,True,local before background launch and D2H,local after ready ACK,2.058501720428467,1.9903380870819092,2.044508934020996
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,6,steady,2.05594539642334,0.04041599854826927,0.08501911163330078,0.027456000447273254,0.04903101921081543,1.9218952655792236,1.9689891338348389,True,local before background launch and D2H,local after ready ACK,2.05594539642334,1.9849772453308105,2.037997245788574
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,7,steady,2.156594753265381,0.06678400188684464,0.08560800552368164,0.053119998425245285,0.1200411319732666,1.9509456157684326,1.9788308143615723,True,local before background launch and D2H,local after ready ACK,2.156594753265381,1.9937338829040527,2.1299939155578613
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,8,steady,2.149794101715088,0.06598400324583054,0.08441352844238281,0.03379200026392937,0.11482381820678711,1.950556755065918,1.9547030925750732,True,local before background launch and D2H,local after ready ACK,2.149794101715088,1.9885811805725098,2.126081943511963
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,9,steady,2.1168665885925293,0.06444799900054932,0.085693359375,0.04047999903559685,0.09262490272521973,1.9385483264923096,1.9573917388916016,True,local before background launch and D2H,local after ready ACK,2.1168665885925293,1.990995168685913,2.0970540046691895
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,10,steady,2.114299774169922,0.06496000289916992,0.08365297317504883,0.044096000492572784,0.09188389778137207,1.938762903213501,1.9599931240081787,True,local before background launch and D2H,local after ready ACK,2.114299774169922,1.9914519786834717,2.0960848331451416
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,11,steady,2.1226611137390137,0.06431999802589417,0.08368062973022461,0.03404799848794937,0.09268879890441895,1.9462916851043701,1.9657237529754639,True,local before background launch and D2H,local after ready ACK,2.1226611137390137,1.9966299533843994,2.1020588874816895
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,12,steady,2.1272196769714355,0.06441599875688553,0.0834050178527832,0.03359999880194664,0.10264205932617188,1.9411725997924805,1.9615347385406494,True,local before background launch and D2H,local after ready ACK,2.1272196769714355,1.993645191192627,2.1091580390930176
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,13,steady,2.142422676086426,0.06319999694824219,0.08136129379272461,0.04022400081157684,0.08963918685913086,1.9714221954345703,1.9670557975769043,True,local before background launch and D2H,local after ready ACK,2.142422676086426,1.9994919300079346,2.1113600730895996
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,14,steady,2.1117711067199707,0.06473600119352341,0.0851449966430664,0.039872001856565475,0.0889430046081543,1.93768310546875,1.9589970111846924,True,local before background launch and D2H,local after ready ACK,2.1117711067199707,1.9912619590759277,2.0929601192474365
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,15,steady,2.249019145965576,0.06438399851322174,0.08239269256591797,0.0575999990105629,0.1013939380645752,2.065232515335083,1.9709320068359375,True,local before background launch and D2H,local after ready ACK,2.249019145965576,2.0011069774627686,2.164273977279663
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,16,steady,2.1121578216552734,0.0639680027961731,0.08190393447875977,0.038784001022577286,0.08901619911193848,1.9412376880645752,1.962846040725708,True,local before background launch and D2H,local after ready ACK,2.1121578216552734,1.9947359561920166,2.096384048461914
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,17,steady,2.1187243461608887,0.06531199812889099,0.08669185638427734,0.03286400064826012,0.08249568939208984,1.9495368003845215,1.9683749675750732,True,local before background launch and D2H,local after ready ACK,2.1187243461608887,1.9987740516662598,2.0954270362854004
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,18,steady,2.12747859954834,0.06560000032186508,0.08671808242797852,0.033663999289274216,0.08665299415588379,1.9541075229644775,1.9700748920440674,True,local before background launch and D2H,local after ready ACK,2.12747859954834,2.0020751953125,2.1084771156311035
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,19,steady,2.1048736572265625,0.06531199812889099,0.08369779586791992,0.03545600175857544,0.0803830623626709,1.9407927989959717,1.9622809886932373,True,local before background launch and D2H,local after ready ACK,2.1048736572265625,1.993830919265747,2.086683988571167
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,20,steady,2.1180977821350098,0.06335999816656113,0.08203125,0.0379519984126091,0.09167194366455078,1.944394588470459,1.9687082767486572,True,local before background launch and D2H,local after ready ACK,2.1180977821350098,1.9985339641571045,2.100039005279541
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,21,steady,2.124034881591797,0.06438399851322174,0.0832982063293457,0.03283200040459633,0.10520291328430176,1.9355337619781494,1.9562711715698242,True,local before background launch and D2H,local after ready ACK,2.124034881591797,1.9862020015716553,2.104344129562378
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,22,steady,2.121304512023926,0.0639680027961731,0.08549976348876953,0.0331839993596077,0.07891011238098145,1.9568946361541748,1.973069190979004,True,local before background launch and D2H,local after ready ACK,2.121304512023926,2.004225015640259,2.0982773303985596
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,11,opt-1.3b,1,128,2048,gpu_compute,524288,float16,23,steady,2.09348201751709,0.06454399973154068,0.08384037017822266,0.03315199911594391,0.07007884979248047,1.9395627975463867,1.9535789489746094,True,local before background launch and D2H,local after ready ACK,2.09348201751709,1.9849839210510254,2.0630040168762207
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,0,first_transfer,3.7978601455688477,0.0,0.0,0.0,0.0,3.7978601455688477,3.785015106201172,True,local before background launch and D2H,local after ready ACK,3.7978601455688477,3.837172746658325,3.8376708030700684
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,1,warmup,3.7342119216918945,0.0,0.0,0.0,0.0,3.7342119216918945,3.698641777038574,True,local before background launch and D2H,local after ready ACK,3.7342119216918945,3.723755121231079,3.7240970134735107
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,2,warmup,3.725451946258545,0.0,0.0,0.0,0.0,3.725451946258545,3.713960886001587,True,local before background launch and D2H,local after ready ACK,3.725451946258545,3.7273378372192383,3.7276439666748047
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,3,warmup,3.712970733642578,0.0,0.0,0.0,0.0,3.712970733642578,3.6932530403137207,True,local before background launch and D2H,local after ready ACK,3.712970733642578,3.7133569717407227,3.713759183883667
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,4,steady,3.720456123352051,0.0,0.0,0.0,0.0,3.720456123352051,3.7040328979492188,True,local before background launch and D2H,local after ready ACK,3.720456123352051,3.7178571224212646,3.7181079387664795
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,5,steady,3.7113070487976074,0.0,0.0,0.0,0.0,3.7113070487976074,3.7019400596618652,True,local before background launch and D2H,local after ready ACK,3.7113070487976074,3.713742971420288,3.7139980792999268
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,6,steady,3.756822109222412,0.0,0.0,0.0,0.0,3.756822109222412,3.709421157836914,True,local before background launch and D2H,local after ready ACK,3.756822109222412,3.720313787460327,3.7205519676208496
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,7,steady,3.792501926422119,0.0,0.0,0.0,0.0,3.792501926422119,3.713041067123413,True,local before background launch and D2H,local after ready ACK,3.792501926422119,3.72395396232605,3.724829912185669
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,8,steady,3.7378005981445312,0.0,0.0,0.0,0.0,3.7378005981445312,3.718418836593628,True,local before background launch and D2H,local after ready ACK,3.7378005981445312,3.761765241622925,3.7623140811920166
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,9,steady,3.7316999435424805,0.0,0.0,0.0,0.0,3.7316999435424805,3.728070020675659,True,local before background launch and D2H,local after ready ACK,3.7316999435424805,3.7565088272094727,3.7570149898529053
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,10,steady,3.7247681617736816,0.0,0.0,0.0,0.0,3.7247681617736816,3.7247579097747803,True,local before background launch and D2H,local after ready ACK,3.7247681617736816,3.752117872238159,3.7526118755340576
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,11,steady,3.700082778930664,0.0,0.0,0.0,0.0,3.700082778930664,3.654478073120117,True,local before background launch and D2H,local after ready ACK,3.700082778930664,3.6805169582366943,3.68110990524292
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,12,steady,3.6721091270446777,0.0,0.0,0.0,0.0,3.6721091270446777,3.6515488624572754,True,local before background launch and D2H,local after ready ACK,3.6721091270446777,3.6748061180114746,3.6751489639282227
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,13,steady,3.6737265586853027,0.0,0.0,0.0,0.0,3.6737265586853027,3.6645398139953613,True,local before background launch and D2H,local after ready ACK,3.6737265586853027,3.6774508953094482,3.6777610778808594
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,14,steady,3.671799659729004,0.0,0.0,0.0,0.0,3.671799659729004,3.6672661304473877,True,local before background launch and D2H,local after ready ACK,3.671799659729004,3.6779110431671143,3.678199052810669
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,15,steady,3.6681437492370605,0.0,0.0,0.0,0.0,3.6681437492370605,3.6684110164642334,True,local before background launch and D2H,local after ready ACK,3.6681437492370605,3.6791629791259766,3.6794381141662598
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,16,steady,3.6684088706970215,0.0,0.0,0.0,0.0,3.6684088706970215,3.664860963821411,True,local before background launch and D2H,local after ready ACK,3.6684088706970215,3.6753761768341064,3.675631046295166
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,17,steady,3.671841621398926,0.0,0.0,0.0,0.0,3.671841621398926,3.6709539890289307,True,local before background launch and D2H,local after ready ACK,3.671841621398926,3.681607961654663,3.6819112300872803
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,18,steady,3.6715645790100098,0.0,0.0,0.0,0.0,3.6715645790100098,3.6669490337371826,True,local before background launch and D2H,local after ready ACK,3.6715645790100098,3.677406072616577,3.677644968032837
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,19,steady,3.6688942909240723,0.0,0.0,0.0,0.0,3.6688942909240723,3.6639509201049805,True,local before background launch and D2H,local after ready ACK,3.6688942909240723,3.674229860305786,3.6744918823242188
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,20,steady,3.6738572120666504,0.0,0.0,0.0,0.0,3.6738572120666504,3.6681880950927734,True,local before background launch and D2H,local after ready ACK,3.6738572120666504,3.677907705307007,3.678184747695923
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,21,steady,4.089069843292236,0.0,0.0,0.0,0.0,4.089069843292236,3.6680641174316406,True,local before background launch and D2H,local after ready ACK,4.089069843292236,3.678363800048828,3.6786110401153564
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,22,steady,3.6721625328063965,0.0,0.0,0.0,0.0,3.6721625328063965,3.6726441383361816,True,local before background launch and D2H,local after ready ACK,3.6721625328063965,3.682563304901123,3.6828629970550537
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,12,opt-1.3b,1,256,2048,cpu,1048576,float16,23,steady,3.671649932861328,0.0,0.0,0.0,0.0,3.671649932861328,3.6675798892974854,True,local before background launch and D2H,local after ready ACK,3.671649932861328,3.6774611473083496,3.6777000427246094
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,0,first_transfer,4.039206027984619,0.09455999732017517,0.12465667724609375,0.07062400132417679,0.11445403099060059,3.800095319747925,3.9192540645599365,True,local before background launch and D2H,local after ready ACK,4.039206027984619,3.963792085647583,4.086120843887329
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,1,warmup,3.9744324684143066,0.08265600353479385,0.10655689239501953,0.04710400104522705,0.07170796394348145,3.7961676120758057,3.8606321811676025,True,local before background launch and D2H,local after ready ACK,3.9744324684143066,3.8834280967712402,3.9595420360565186
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,2,warmup,4.008086681365967,0.0820159986615181,0.10497474670410156,0.04566400125622749,0.06873202323913574,3.8343799114227295,3.8473358154296875,True,local before background launch and D2H,local after ready ACK,4.008086681365967,3.8605520725250244,3.933321952819824
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,3,warmup,4.052811622619629,0.09068799763917923,0.12972402572631836,0.04505600035190582,0.06743597984313965,3.855651617050171,3.899603843688965,True,local before background launch and D2H,local after ready ACK,4.052811622619629,3.9121830463409424,3.983842134475708
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,4,steady,4.070807933807373,0.09388799965381622,0.13981056213378906,0.04665600135922432,0.06647419929504395,3.86452317237854,3.986049175262451,True,local before background launch and D2H,local after ready ACK,4.070807933807373,3.9984819889068604,4.068798780441284
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,5,steady,4.054023265838623,0.09718400239944458,0.13843584060668945,0.04630399867892265,0.0665748119354248,3.849012613296509,3.96883487701416,True,local before background launch and D2H,local after ready ACK,4.054023265838623,3.9812471866607666,4.051578044891357
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,6,steady,4.04111909866333,0.09017600119113922,0.12957048416137695,0.04499199986457825,0.06609296798706055,3.8454556465148926,3.944145917892456,True,local before background launch and D2H,local after ready ACK,4.04111909866333,3.955742120742798,4.025768041610718
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,7,steady,4.0211968421936035,0.08921600133180618,0.12603092193603516,0.04508800059556961,0.06629395484924316,3.828871965408325,3.9214868545532227,True,local before background launch and D2H,local after ready ACK,4.0211968421936035,3.9333739280700684,4.003787040710449
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,8,steady,4.010540962219238,0.088128000497818,0.12307167053222656,0.04575999826192856,0.06614899635314941,3.8213202953338623,3.916012763977051,True,local before background launch and D2H,local after ready ACK,4.010540962219238,3.9281980991363525,3.998147964477539
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,9,steady,4.000941753387451,0.08710400015115738,0.1202387809753418,0.04608000069856644,0.06943798065185547,3.811264991760254,3.9054038524627686,True,local before background launch and D2H,local after ready ACK,4.000941753387451,3.917677879333496,3.991217851638794
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,10,steady,4.000472068786621,0.08614400029182434,0.11695384979248047,0.04508800059556961,0.06638503074645996,3.8171331882476807,3.9016530513763428,True,local before background launch and D2H,local after ready ACK,4.000472068786621,3.914011001586914,3.9842238426208496
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,11,steady,3.9941511154174805,0.08630400151014328,0.11764860153198242,0.04499199986457825,0.0657491683959961,3.810753345489502,3.904494047164917,True,local before background launch and D2H,local after ready ACK,3.9941511154174805,3.916616201400757,3.9862799644470215
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,12,steady,3.9966468811035156,0.08646400272846222,0.1176290512084961,0.04598399996757507,0.06621193885803223,3.8128058910369873,3.9040989875793457,True,local before background launch and D2H,local after ready ACK,3.9966468811035156,3.9165127277374268,3.9864068031311035
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,13,steady,4.021027088165283,0.08643200248479843,0.11802005767822266,0.04608000069856644,0.07635307312011719,3.8266539573669434,3.920640230178833,True,local before background launch and D2H,local after ready ACK,4.021027088165283,3.9353129863739014,4.015675067901611
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,14,steady,3.998429298400879,0.08665599673986435,0.11889266967773438,0.043935999274253845,0.06513690948486328,3.8143997192382812,3.8959197998046875,True,local before background launch and D2H,local after ready ACK,3.998429298400879,3.907768964767456,3.976938009262085
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,15,steady,4.00081729888916,0.08710400015115738,0.1189274787902832,0.04508800059556961,0.06641173362731934,3.8154780864715576,3.8941259384155273,True,local before background launch and D2H,local after ready ACK,4.00081729888916,3.90618896484375,3.9767398834228516
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,16,steady,3.998599052429199,0.08681599795818329,0.11892890930175781,0.04572800174355507,0.06572508811950684,3.8139450550079346,3.9019010066986084,True,local before background launch and D2H,local after ready ACK,3.998599052429199,3.913789987564087,3.9832208156585693
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,17,steady,3.9989466667175293,0.08684799820184708,0.11915016174316406,0.04531199857592583,0.06583094596862793,3.8139655590057373,3.896751880645752,True,local before background launch and D2H,local after ready ACK,3.9989466667175293,3.908890962600708,3.978566884994507
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,18,steady,3.9910669326782227,0.08668799698352814,0.11878013610839844,0.04387199878692627,0.0648350715637207,3.8074517250061035,3.891401767730713,True,local before background launch and D2H,local after ready ACK,3.9910669326782227,3.9032979011535645,3.9719982147216797
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,19,steady,4.003807067871094,0.08687999844551086,0.12121152877807617,0.04505600035190582,0.06713008880615234,3.8154654502868652,3.906377077102661,True,local before background launch and D2H,local after ready ACK,4.003807067871094,3.918242931365967,3.98921799659729
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,20,steady,4.009608268737793,0.08707199990749359,0.1191720962524414,0.04569600149989128,0.06554007530212402,3.8248960971832275,3.9033238887786865,True,local before background launch and D2H,local after ready ACK,4.009608268737793,3.9182510375976562,3.987778902053833
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,21,steady,3.993393898010254,0.08640000224113464,0.11770963668823242,0.04652800038456917,0.06802582740783691,3.8076584339141846,3.8938748836517334,True,local before background launch and D2H,local after ready ACK,3.993393898010254,3.9070067405700684,3.9794440269470215
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,22,steady,3.9897499084472656,0.0862400010228157,0.11743021011352539,0.04614400118589401,0.06596088409423828,3.806358814239502,3.8960728645324707,True,local before background launch and D2H,local after ready ACK,3.9897499084472656,3.908853054046631,3.9785642623901367
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,13,opt-1.3b,1,256,2048,gpu,1048576,float16,23,steady,3.9810867309570312,0.08588799834251404,0.11585807800292969,0.043935999274253845,0.06516599655151367,3.800062656402588,3.8914949893951416,True,local before background launch and D2H,local after ready ACK,3.9810867309570312,3.9031379222869873,3.9724769592285156
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,14,opt-1.3b,1,256,2048,gpu_h2d,1048576,float16,0,first_transfer,5.104251861572266,0.10156799852848053,0.13028955459594727,0.742143988609314,1.0689418315887451,3.9050204753875732,3.7915289402008057,True,local before background launch and D2H,local after ready ACK,5.104251861572266,3.9879071712493896,5.104573011398315
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,14,opt-1.3b,1,256,2048,gpu_h2d,1048576,float16,1,warmup,4.416679859161377,0.14611199498176575,0.20751428604125977,0.0424639992415905,0.4014749526977539,3.8076906204223633,3.9471518993377686,True,local before background launch and D2H,local after ready ACK,4.416679859161377,3.9835190773010254,4.394524097442627
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,14,opt-1.3b,1,256,2048,gpu_h2d,1048576,float16,2,warmup,4.332825660705566,0.08489599823951721,0.11107444763183594,0.04188799858093262,0.4086627960205078,3.8130884170532227,3.9462430477142334,True,local before background launch and D2H,local after ready ACK,4.332825660705566,3.981411933898926,4.399427175521851
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,14,opt-1.3b,1,256,2048,gpu_h2d,1048576,float16,3,warmup,4.328365802764893,0.0838719978928566,0.10795831680297852,0.04249599948525429,0.41524434089660645,3.8051631450653076,3.942275047302246,True,local before background launch and D2H,local after ready ACK,4.328365802764893,3.969743013381958,4.394073009490967
experiments/inferrelay_two_node/results/t1-13b-a-b-01,A-B,14,opt-1.3b,1,256,2048,gpu_h2d,1048576,float16,4,steady,4.330294132232666,0.08336000144481659,0.10963821411132812,0.042080000042915344,0.40796399116516113,3.8126919269561768,3.932797908782959,True,local before background launch and D2H,local after ready ACK,4.330294132232666,3.97300386428833,4.390416860580444
